MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
1800133,2014,Cabin Run,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Vindex Energy Corporation,"265 Glass Drive, Mt. Lake Park, MD 21550",,Appalachia Northern,451209,58,121493,13.019685925775562
1800170,2014,Jackson Mountain,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Vindex Energy Corporation,"265 Glass Drive, Oakland, MD 21550",,Appalachia Northern,1628,12,29356,7.395107546562485
1800391,2014,No 1 Strip,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Beechwood Coal Llc,"19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,93730,14,31400,11.44817358774053
1800529,2014,Cobra No 1,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Cobra Mining Inc,"P.O. Box 356, Barton, MD 21521",,Appalachia Northern,25386,8,16561,10.141953119948122
1800713,2014,Job #3,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,Appalachia Northern,249763,36,84838,12.42826774720819
1800748,2014,Taylor # 1,Maryland,Allegany,Active,Underground,Independent Producer Operator,Mine only,Arj Construction Company Inc,"P.O. Box 886, Lewisburg, WV 24901",,Appalachia Northern,425961,63,156432,12.96210307176484
1800752,2014,Federal Hill Mine,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,41813,6,14422,10.640962574945574
1800760,2014,No. 1 Mine,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Ritchie Trucking & Excavating,","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,52223,6,13060,10.863278289856135
1800776,2014,No. 1 Surface,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Walker Brothers Mining, Inc.","P.O. Box 583, Midlothian, MD 21543",,Appalachia Northern,58052,12,23166,10.969094439590254
1800777,2014,Jackson,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,C & S  Coal Llc,"15400 Blacksmith Lane, Lonaconing, MD 21539",,Appalachia Northern,5696,3,4319,8.647519453091812
1800372,2014,No 1 Strip,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,G & S Coal Company Inc,"P.O. Box 185, Bloomington, MD 21523",,Appalachia Northern,69038,15,25620,11.14241235662392
1800630,2014,#1 Strip,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532",,Appalachia Northern,6257,6,8248,8.741456115998364
1800756,2014,Laoc Strip #1,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,Laoc Corporation,"3388 George Washington Hwy, Oakland, MD 21550",,Appalachia Northern,10297,2,2530,9.239607869656751
1800765,2014,No. 1 Surface,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Savage Mountain Minerals, Inc.","19606 Sugar Maple Road Sw, Barton, MD 21521",,Appalachia Northern,71202,10,22843,11.173276186893194
1800770,2014,Kelly Mine,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Wpo, Inc","145 Meadow Street, Somerset, PA 15501",,Appalachia Northern,9389,5,8749,9.147294070258548
1800780,2014,Casselman Mine,Maryland,Garrett,Active,Underground,Independent Producer Operator,Mine only,"Maryland Energy Resources, Llc","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,291947,66,156972,12.584327557926741
1800790,2014,Wolf Den Run Mine,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,Vindex Energy Corporation,"265 Glass Street, Mountain Lake, MD 21550",,Appalachia Northern,31714,7,10252,10.364513502749514
1800794,2014,Taylor Highwall Mine,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,Arj Construction Company,"3834 Westernport Road, Maryland, MD 21562",,Appalachia Northern,61330,11,23336,11.02402439862003
3609203,2014,3140,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",,Appalachia Northern,20610,3,5760,9.933531673884504
4609053,2014,Auger 3,Maryland,Garrett,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Second Shift Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Northern,683,5,533,6.52649485957079
2200690,2014,Red Hills Mine,Mississippi,Choctaw,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,Interior,2890838,206,432566,14.877056983454699
2200803,2014,Liberty Mine,Mississippi,Kemper,Active,Surface,Operating Subsidiary,Mine only,Liberty Fuels Company Llc,"4707 Hwy 493, Dekalb, MS 39328",,Interior,846262,118,222325,13.648584283314879
2302262,2014,Hume #1,Missouri,Bates,Active,Surface,Independent Producer Operator,Mine only,Continental Coal Inc,"10801 Mastin, Suite 920, Overland Park, KS 66210",,Interior,362813,20,51021,12.801642828995707
2400839,2014,Decker Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers Of America,Powder River Basin,3411609,121,235380,15.042694585482002
2400910,2014,Absaloka Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Resources Inc.,"P.O. Box 449, Hardin, MT 59034",International Union Of Operation Engineers,Powder River Basin,6557844,199,391807,15.696172448363633
2401457,2014,Spring Creek Coal Company,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine only,Spring Creek Coal Llc,"P.O. Box 67, Decker, MT 59025",,Powder River Basin,17338424,279,579978,16.66843563706614
2401950,2014,Bull Mountains Mine No 1,Montana,Musselshell,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,Western,7901784,324,741138,15.882599114727933
2400106,2014,Savage Mine,Montana,Richland,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Corporatio,"P.O. Box 30, Savage, MT 59262",International Union Of Operation Engineers,Western,333922,12,24087,12.718662711751644
2401747,2014,Rosebud Mine&crusher/Conveyor,Montana,Rosebud,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Energy Company,"P.O. Box 99, Colstrip, MT 59323",International Union Of Operation Engineers,Powder River Basin,9018465,385,717666,16.0147847001734
2902257,2014,El Segundo,New Mexico,Mckinley,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody New Mexico Services Di,"P.O. Box 757, Grants, NM 87020",,Western,8440886,304,683860,15.948597837365831
2900097,2014,Navajo Mine,New Mexico,San Juan,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Bhp Billiton Mine Management C,"P.O. Box 1717, Fruitland, NM 87416",International Union Of Operation Engineers,Western,4722871,357,712587,15.36792743535682
2902170,2014,San Juan Mine 1,New Mexico,San Juan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,San Juan Coal Company,"P.O. Box 561, Waterflow, NM 87421",International Union Of Operation Engineers,Western,8799554,488,989397,15.990211596345887
3200491,2014,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,Western,7985648,482,974023,15.893156488498892
3200043,2014,Beulah Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Dakota Westmoreland Corp,"P.O. Box 39, Beulah, ND 58523",United Mine Workers Of America,Western,2763576,154,288433,14.832036051234274
3200595,2014,Freedom Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 County Road 15, Beulah, ND 58523",,Western,14432335,482,962080,16.484981733321128
3200218,2014,Center Mine,North Dakota,Oliver,Active,Surface,Operating Subsidiary,Mine only,Bni Coal Ltd,"2360 35th Ave Sw, Center, ND 58530",International Brotherhood Of Electrical Workers,Western,3975634,162,309949,15.195694790207645
3300965,2014,Rice #1 (Strip),Ohio,Belmont,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812",,Appalachia Northern,335571,86,151916,12.723588837445712
3301159,2014,Powhatan No. 6 Mine,Ohio,Belmont,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Ohio Valley Coal Company,"46226 National Road, St. Clairsvil, OH 43950",United Mine Workers Of America,Appalachia Northern,4696014,659,1500186,15.362224621746273
3304605,2014,Carroll Hollow #6,Ohio,Carroll,Active,Underground,Independent Producer Operator,Mine only,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452",,Appalachia Northern,373544,56,141999,12.830791081168137
3304688,2014,Deep Mine #16,Ohio,Carroll,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,11486,14,12891,9.348884181424243
3304624,2014,Oxford Guernsey Mine,Ohio,Guernsey,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc.,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,253245,26,61948,12.442112678579404
3300968,2014,Hopedale Mine,Ohio,Harrison,Active,Underground,Operating Subsidiary,Mine only,Hopedale Mining Llc,"86900 Sinfield Road, Hopedale, OH 43976",,Appalachia Northern,798119,152,341689,13.590012988121263
3304059,2014,Rose Valley #587,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Steuben Coal - Anthony Mining,","P.O. Box 1298, Steubenville, OH 43952",,Appalachia Northern,76107,23,53258,11.239895523850763
3304414,2014,Snyder Mine,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,1197608,133,300303,13.995836792091964
3304577,2014,Sexton 2 Pit,Ohio,Harrison,Active,Surface,Operating Subsidiary,Mine only,Oxford Mining Co. Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,758064,72,163710,13.538523093777945
3304645,2014,Vail Mine,Ohio,Harrison,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"28490 Birmingham Road, Freeport, OH 43973",,Appalachia Northern,437078,29,61139,12.987866947852853
3300789,2014,Bowman Strip,Ohio,Jackson,Temporarily closed,Surface,Independent Producer Operator,Mine and Preparation Plant,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640",,Appalachia Northern,8123,21,37496,9.002454823050954
3303336,2014,Sands Hill Strip #2,Ohio,Jackson,Active,Surface,Independent Producer Operator,Mine only,Sands Hill Mining Llc,"P.O. Box 650, Hamden, OH 45634",,Appalachia Northern,73360,9,18610,11.203134106930346
3302930,2014,F & M Strip,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,F & M Coal Company,"3925 County Rd. 56, Toronto, OH 43964",,Appalachia Northern,7198,3,6564,8.881558488638976
3304538,2014,Dairy Jean Mine,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co. Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,1116426,96,200314,13.925643069516793
3304550,2014,Salt Run Mine #1,Ohio,Jefferson,Active,Surface,Independent Producer Operator,Mine only,Ohio American Energy Incorpora,"46226 National Road, St. Clairsvil, OH 43950",,Appalachia Northern,16359,21,49423,9.702533483594172
3304565,2014,Bergholz 7,Ohio,Jefferson,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"9076 County Road 53, Bergholz, OH 43908",,Appalachia Northern,339203,35,77518,12.734354027200396
3304591,2014,Shean Hill Mine,Ohio,Jefferson,Active,Underground,Independent Producer Operator,Mine only,Sterling Mining Corporation,"P.O. Box 217, North Lima, OH 44452",,Appalachia Northern,243045,32,82794,12.401001890363212
3301070,2014,Century Mine,Ohio,Monroe,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,American Energy Corporation,"43521 Mayhugh Hill Road, Beallsville, OH 43716",,Appalachia Northern,6684695,598,1354019,15.715331142944814
3301925,2014,Orange Strip,Ohio,Noble,Active,Surface,Independent Producer Operator,Mine only,B & N Coal Inc,"P.O. Box 100, Dexter City, OH 45727",,Appalachia Northern,423492,45,115908,12.956289902695115
3304336,2014,Oxford Mining #3,Ohio,Perry,Active,Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812",,Appalachia Northern,642189,75,178591,13.372637931870486
3304520,2014,Buckingham Mine No 7,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,"Buckingham Coal Company, Llc","P.O. Box 400, Corning, OH 43730",,Appalachia Northern,491069,161,355349,13.104339926434877
3304526,2014,Buckingham  Mine #6,Ohio,Perry,Active,Underground,Independent Producer Operator,Mine only,"Buckingham Coal Company,llc","P.O. Box 400, Corning, OH 43730",,Appalachia Northern,1265649,197,451063,14.051095592060209
3304181,2014,Stark Strip,Ohio,Stark,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Oxford Mining Co Llc,"P.O. Box 427, Coshocton, OH 43812",,Appalachia Northern,414560,42,102400,12.934972995795937
3304109,2014,Kimble #1,Ohio,Tuscarawas,Active,Surface,Operating Subsidiary,Mine only,Kimble Clay & Limestone,"3596 State Route 39 Nw, Dover, OH 44622",,Appalachia Northern,327502,17,47080,12.699249440909027
3304179,2014,Tuscarawas Strip,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Oxford Mining Co.Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,769357,103,243099,13.553310380033851
3304509,2014,Tusky,Ohio,Tuscarawas,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683",,Appalachia Northern,209784,23,55567,12.253833708928434
3301358,2014,Sands Hill Strip,Ohio,Vinton,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Sands Hill Mining Llc,"P.O. Box 650, Hamden, OH 45634",,Appalachia Northern,129771,37,74796,11.773526637642867
3302565,2014,Dundas Job,Ohio,Vinton,Active,Surface,Independent Producer Operator,Mine only,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640",,Appalachia Northern,153747,25,50389,11.943063673283277
3401728,2014,Liberty Mine,Oklahoma,Haskell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",,Interior,8785,2,2922,9.080801000621198
3402108,2014,Taloka Creek Mine,Oklahoma,Haskell,Active,Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",,Interior,64504,18,44667,11.074482516364858
3402076,2014,Bull Hill,Oklahoma,Le Flore,Active,Surface,Independent Producer Operator,Mine only,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",,Interior,181665,32,106216,12.10991961062326
3402080,2014,P8 North,Oklahoma,Le Flore,Active,Underground,Independent Producer Operator,Mine only,"South Central Coal Company, In","P.O. Box 6, Spiro, OK 74959",,Interior,398062,77,208408,12.894363051028774
3402081,2014,H & H,Oklahoma,Nowata,"Active, men working, not producing",Surface,Contractor,Mine only,Brakefield Equipment Inc,"P.O. Box 225, Adair, OK 74330",,Interior,249330,49,120078,12.426532599215182
3401062,2014,Joshua Coal Company,Oklahoma,Okmulgee,Active,Surface,Independent Producer Operator,Mine only,Joshua Coal Company,"P.O. Box 897, Dewar, OK 74431",,Interior,1965,1,2191,7.583247524303362
3607443,2014,Cherep #1,Pennsylvania (Bituminous),Allegheny,Active,Surface,Independent Producer Operator,Mine only,Cherep Excavating,"9742 Saltsburg Rd, Pittsburgh, PA 15239",,Appalachia Northern,1965,2,880,7.583247524303362
3609833,2014,Christner Project,Pennsylvania (Bituminous),Allegheny,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Rostosky Coal, Llc","2578 Country Lane, Monongahela, PA 15063",,Appalachia Northern,8473,2,826,9.044639916198465
3608135,2014,Darmac No. 2 Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,145272,21,46954,11.886363126239633
3608603,2014,Tracy Lynne,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,398122,40,91879,12.894513769958353
3608701,2014,Dutch Run,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,178518,24,51800,12.09244471545392
3608754,2014,East Run Coal Co 2,Pennsylvania (Bituminous),Armstrong,Active,Surface,Independent Producer Operator,Mine only,East Run Coal Co,"1425 Olson Rd, Marion Center, PA 15759",,Appalachia Northern,57306,6,11507,10.956160609262792
3608785,2014,Parkwood Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,252183,33,67087,12.43791029342103
